resume_id,experience_index,company,title,location,start_date,end_date,responsibilities
cc65aa246844ba7293a14e1989e5bc70,2,Fannie Mae,Senior Software Engineer,"Virginia, United States",October 2023,September 2024,"[""Contributed to the Desktop Underwriter® platform used nationwide by lenders to validate applicant income and assets."",""Developed and enhanced microservices deployed on AWS Serverless ECS clusters to transform the system from a SOA to an Event-Driven and Distributed architecture."",""Developed and enhanced microservices using the Fannie Mae Chassis framework to build scalable, resilient, and responsive services."",""Leveraged Spring WebFlux for asynchronous processing using Mono and Flux."",""Implemented Resilience4J patterns such as Retry, Circuit Breaker, Rate Limit, Bulkhead and Sidecar, Outbox with Reconciliation to prevent cascading failures and to be fault tolerant."",""Worked on key microservices such as Eligibility, Findings, and Export, ensuring efficient deployment on AWS ECS clusters with DynamoDB Global Tables for high availability and low latency."",""Deployed services using Jenkins to AWS ECS clusters with Envoy sidecar proxy."",""Added User Profile storage in S3 bucket in an encrypted format for the Findings Service."",""Loaded messages into DynamoDB table using CSV files saved into S3 and leveraged Lambda functions to listen to S3 triggers."",""Enhanced the Eligibility Service interface schema and saved new data into DynamoDB."",""Enhanced HTML and PDF reports in the Export Service with new information."",""Implemented Document First REST service to send requests to Topic/Queue (Fan Out) to perform Key Rotation in Python to re‑encrypt sensitive information, utilizing concurrent futures, __slots__, list comprehensions, and exception handling."",""Utilized Java 17+, Spring WebFlux, Spring Boot, AWS ECS, Lambda, SNS, SQS, API Gateway, DynamoDB, JWT, OAuth, Parameter Store, Resilience4J, Envoy Sidecar Proxy, Outbox Pattern, Docker, Netty, Reactor, Gradle, IntelliJ, and Python.""]"
cc65aa246844ba7293a14e1989e5bc70,3,Navy Federal Credit Union,Senior Software Engineer,Remote,January 2021,August 2023,"[""Developed secure, scalable, channel‑agnostic, member‑centric APIs to modernize legacy SOAP and REST APIs on IBM WebSphere servers to Azure‑based Spring Boot applications."",""Transitioned Statements API, Loans API, and Student Loan API to Azure Cloud platform using Spring Boot microservices."",""Implemented API best practices achieving seamless deployment and improved scalability."",""Integrated SOAP services within the microservices ecosystem to enhance data exchange and business logic implementation."",""Leveraged DB2 expertise to establish efficient data storage and retrieval mechanisms, optimizing overall system performance."",""Designed, implemented, and maintained RESTful API integrations facilitating smooth communication between microservices and external systems."",""Developed Account Dividend and Interest Inquiry, Debit Card Activation APIs for clients to invoke SOAP‑based web services communicating with Mainframe systems."",""Enhanced code to use WebClient instead of RestTemplate for consuming other microservices and utilized MapStruct for DTO and JPA Entity conversions."",""Performed DevOps responsibilities, deploying Docker images from pipelines to streamline and automate deployment processes.""]"
cc65aa246844ba7293a14e1989e5bc70,4,Fidelity Investments,Senior Software Developer,"Raleigh-Durham, North Carolina Area",June 2018,January 2021,"[""Modernized legacy web applications to Angular and Spring MVC‑based single page applications, focusing on enhancing View History and Change Investments features."",""Created functionality for donors to export/download managed accounts and balances using Angular and Spring MVC."",""Implemented business rules to prevent donors from making more than five exchanges in a month, applied both on the front end (Angular) and back end (Spring MVC/Oracle)."",""Enhanced donor website by retrieving new data from Oracle datasets using Spring JPA and Hibernate, including pool unit prices and NAV direction."",""Developed the Total Allocation ribbon feature using NgRx state management with Angular, allowing seamless investment allocation changes."",""Implemented Wayfinder functionality enabling donors to submit exchanges for current and future investment selections using NgRx with Angular."",""Wrote unit tests with JUnit and Groovy, integration tests with Spock on the backend, and Jest tests for TypeScript on the frontend."",""Utilized CI/CD pipelines to deploy into Blue/Green server production environments, ensuring continuous integration and delivery.""]"
cc65aa246844ba7293a14e1989e5bc70,5,Cisco,Senior Software Engineer,"Raleigh-Durham, North Carolina Area",September 2017,June 2018,"[""Designed Spring Boot microservices‑based REST service for adding and retrieving tags to files using Vera security software; uploaded files using Apache Commons FileUpload and deployed on Red Hat OpenShift."",""Worked with MuleSoft Gateway proxy to provide entry‑point security to external consumers leveraging Anypoint Platform, RAML and API Management."",""Implemented saving file tag information into MongoDB using Docker."",""Collaborated with architects to clarify requirements and implement tasks."",""Created a proof‑of‑concept Angular frontend application to tag files.""]"
cc65aa246844ba7293a14e1989e5bc70,6,Truven Health Analytics (IBM Watson Health),Senior Software Engineer,null,February 2017,September 2017,"[""Designed and developed a microservices‑based REST layer to store and access user information from the WebSphere Digital Experience Portal to an Oracle database using Spring Boot and Hibernate."",""Created a Bookmark microservice for bookmarking functionality, designing the data model and providing Swagger API documentation."",""Developed a Feedback microservice to save user feedback and designed a REST API for logging front‑end errors from AngularJS, Tableau dashboards, reporting through Elastic Search tools, and leveraged Liquibase for SQL code."",""Enhanced the SDS AngularJS website to provide analytics on data obtained from various states to help hospitals and other entities plan services."",""Deployed applications onto Ubuntu Linux servers (virtualized on Windows)."",""Wrote JUnit tests using Mockito and managed source control with Git.""]"
cc65aa246844ba7293a14e1989e5bc70,7,Toshiba,Senior IT Consultant/Senior Java Developer,RTP,October 2015,November 2016,"[""Developed new functionality for the TCxGravity POS application for Walmart, including new screen flows for Item Inquiry and Scale functionality using Spring, CSS and JavaScript."",""Created Cucumber tests for CI for all code developed."",""Enhanced the Receipts module for the Kohl's team, adding new entries and updates using XSLT/XML technologies."",""Customized the TCxGravity application for Kohl's UK Postal team to enable sales of driver’s licenses and postal stamps.""]"
cc65aa246844ba7293a14e1989e5bc70,8,Blue Cross NC,Senior Consultant (Experienced JEE Developer),"Raleigh-Durham, North Carolina Area",July 2012,September 2015,"[""Designed and developed SOAP and REST web services for Member Services using RAD and WebSphere Application Server."",""Implemented REST service interface for WebOffice to retrieve claims from InquiryView SOAP service and thoroughly unit‑tested using TDD principles."",""Implemented REST service for retrieving benefits information.""]"
cc65aa246844ba7293a14e1989e5bc70,9,"Direxxis, Inc.","Principal Software Engineer, R&D Team",null,July 2011,July 2012,"[""Architected, designed, and developed new features for a marketing product built on Spring (Security, Batch, Web services), Hibernate and MyBatis."",""Designed and developed a Social Media Module enabling users to subscribe to posts delivered to Facebook, LinkedIn and Twitter, using Spring and Hibernate."",""Implemented RSVP feature for marketing orders using Spring Batch and Spring‑WS, applying SAML 2.0 for SSO."",""Developed Hallmark Greeting Card integration module using Hallmark Web services."",""Created a portal feature allowing corporate campaign managers to assign prospect lists to agents, leveraging Spring Batch and iBatis.""]"
cc65aa246844ba7293a14e1989e5bc70,10,Harvard University,Senior Software/J2EE Engineer,null,April 2008,July 2011,"[""Designed and developed web services using JAX‑WS in JEE5/JDK 1.6 to provide SOA solutions for various schools and departments."",""Redesigned the Harvard University ID Generation System using Template Method pattern and Inversion of Control to be accessible via web and web service clients."",""Implemented WS‑Security for Axis2‑based identity creation web service using Rampart and UsernameToken profile."",""Collaborated with schools, departments, and customers to clarify requirements, apply pattern‑oriented development, support UAT testing and production bug fixes."",""Mentored junior programmers on Java 5 enhancements, GoF and J2EE patterns, and domain model design."",""Customized IBM Lotus Connections to provide a social network for Harvard employees."",""Utilized GnuPG for public‑key cryptography to encrypt/sign data exchanges."",""Migrated Harvard O & I application to external CyberSource credit card service."",""Developed a J2EE application offering a co‑branded Google Apps suite using Google Apps Provisioning API.""]"
cc65aa246844ba7293a14e1989e5bc70,11,Fidelity Investments,Senior Java Developer,null,January 2008,April 2008,"[""Designed and developed the middle‑tier framework for Fidelity’s Stocks Research web page, incorporating Expert Insights, Analyst Research, Picks & Portfolios, News & Events, Market Movers and Stocks Education components."",""Architected a custom framework applying Command, Strategy and Open‑Closed principles to handle user requests, business logic and view rendering."",""Leveraged Spring for configuration, Struts with Tiles for MVC, and Velocity as the template engine."",""Incorporated monitoring functionality using Spring.""]"
